name,componente,codigo_cmn,n_decreto,categoria,fecha_decreto,nombre,codigo_raiz,observacion_division_politica_administrativa,tipo_de_decreto,fecha_de_publicacion_en_el_diario_oficial,superficie_oficial_en_hectareas,superficie_oficial_en_metros_cuadrados,lon,lat
Cuartel N°II de la Sección de Inteligencia de la Escuela de Infantería de San Bernardo,Pórtico de Acceso,01703_MH_13401,98,Monumento Histórico,28-02-2018,Cuartel N°II de la Sección de Inteligencia de la Escuela de Infantería de San Bernardo,No aplica,Sin Observaciones,Decreto,05-05-2018,"0,0141",141,-70.71562537,-33.58811254
Murales de Nemesio Antúnez,Mural Quinchamalí,01263_MH_13101,253,Monumento Histórico,18-07-2011,Murales de Nemesio Antúnez,01261_MH_13101,Sin Observaciones,Decreto,17-08-2011,"0,030278","302,78",-70.64795193,-33.43918839
Segunda Cumbre del Parque Metropolitano de Santiago,Observatorio Astrofísico (o telescopio) Manuel Foster Recabarren,01239_MH_MT,352,Monumento Histórico,03-09-2010,Segunda Cumbre del Parque Metropolitano de Santiago,No aplica,El Monumento se encuentra emplazado en las comunas de Providencia y Recoleta.,Decreto,22-10-2010,"0,21995","2199,5",-70.63244045,-33.42213601
Segunda Cumbre del Parque Metropolitano de Santiago,Recinto del instrumento,01273_MH_MT,352,Monumento Histórico,03-09-2010,Segunda Cumbre del Parque Metropolitano de Santiago,01239_MH_MT,El Monumento se encuentra emplazado en las comunas de Providencia y Recoleta.,Decreto,22-10-2010,0,0,-70.63231595,-33.42199803
Segunda Cumbre del Parque Metropolitano de Santiago,Casa del cuidador,01276_MH_MT,352,Monumento Histórico,03-09-2010,Segunda Cumbre del Parque Metropolitano de Santiago,01239_MH_MT,El Monumento se encuentra emplazado en las comunas de Providencia y Recoleta.,Decreto,22-10-2010,0,0,-70.63248678,-33.42219869
Murales de Nemesio Antúnez,Mural Sol,01261_MH_13101,253,Monumento Histórico,18-07-2011,Murales de Nemesio Antúnez,No aplica,Sin Observaciones,Decreto,17-08-2011,"0,000104","1,04",-70.65338215,-33.43994699
"Patio N°29, actual N° 162, del Cementerio General",No aplica,01010_MH_13127,919,Monumento Histórico,10-07-2006,"Patio N°29, actual N° 162, del Cementerio General",No aplica,Sin Observaciones,Decreto Exento,01-08-2006,"0,365224","3652,24",-70.64844873,-33.4085387
Murales de Nemesio Antúnez,Mural Luna,01262_MH_13101,253,Monumento Histórico,18-07-2011,Murales de Nemesio Antúnez,01261_MH_13101,Sin Observaciones,Decreto,17-08-2011,"0,000106","1,06",-70.65337675,-33.44010668
Mural Nemesio Antúnez,Mural Terremoto,01264_MH_13101,253,Monumento Histórico,18-07-2011,Mural Nemesio Antúnez,01261_MH_13101,Sin Observaciones,Decreto,17-08-2011,"0,000428","4,28",-70.64954041,-33.43672121
Inmueble ubicado en calle Londres Nº 40 (ex Londres Nº 38),No aplica,00959_MH_13101,1413,Monumento Histórico,04-10-2005,Inmueble ubicado en calle Londres Nº 40 (ex Londres Nº 38),No aplica,Sin Observaciones,Decreto Exento,20-10-2005,"0,027117","271,17",-70.6480263,-33.44433937
Catedral Evangélica de Chile,No aplica,01351_MH_13106,588,Monumento Histórico,03-12-2013,Catedral Evangélica de Chile,No aplica,Sin Observaciones,Decreto,04-01-2014,"0,371491","3714,91",-70.68536583,-33.45317832
Hospital San José,No aplica,00782_MH_13108,442,Monumento Histórico,27-12-1999,Hospital San José,No aplica,Sin Observaciones,Decreto Exento,17-01-2000,"13,557",13557,-70.65349201,-33.41453673
Casa de Asturias N°400,No aplica,01230_MH_13114,126,Monumento Histórico,09-03-2010,Casa de Asturias N°400,No aplica,Sin Observaciones,Decreto,09-07-2010,"0,503",5030,-70.58374317,-33.41809461
Casa y Parque de la Quinta de Las Rosas de Maipú,No aplica,00612_MH_13119,325,Monumento Histórico,27-07-1994,Casa y Parque de la Quinta de Las Rosas de Maipú,No aplica,Sin Observaciones,Decreto Exento,06-08-1994,"6,63",66300,-70.75772833,-33.49320301
Cerro Primo de Rivera o Los Pajaritos,No aplica,00527_MH_13119,66,Monumento Histórico,22-02-1991,Cerro Primo de Rivera o Los Pajaritos,No aplica,Sin Observaciones,Decreto Supremo,03-04-1991,"5,049,731","50497,31",-70.75524743,-33.4947093
Muros de La antigua Iglesia de Maipú,No aplica,00384_MH_13119,645,Monumento Histórico,26-10-1984,Muros de La antigua Iglesia de Maipú,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-70.76531358,-33.51124466
Casa del Escritor,No aplica,01171_MH_13123,379,Monumento Histórico,06-10-2009,Casa del Escritor,No aplica,Sin Observaciones,Decreto,17-11-2009,"0,03201","320,1",-70.63383308,-33.43901149
Casa lo Contador,No aplica,00142_MH_13123,808,Monumento Histórico,09-08-1974,Casa lo Contador,No aplica,Sin Observaciones,Decreto Supremo,24-09-1974,"0,793913","7939,13",-70.61793215,-33.41983853
Escuela de Derecho de la Universidad de Chile,No aplica,01381_MH_13123,289,Monumento Histórico,02-07-2014,Escuela de Derecho de la Universidad de Chile,No aplica,Sin Observaciones,Decreto,04-09-2014,"0,797249","7972,49",-70.63491488,-33.43530831
Iglesia Epifanía del Señor,No aplica,00672_MH_13123,477,Monumento Histórico,25-04-1997,Iglesia Epifanía del Señor,No aplica,Sin Observaciones,Decreto Exento,10-05-1997,"0,101538","1015,38",-70.62929456,-33.43159406
Museo Benjamín Vicuña Mackenna,No aplica,00577_MH_13123,341,Monumento Histórico,01-07-1992,Museo Benjamín Vicuña Mackenna,No aplica,Sin Observaciones,Decreto Supremo,07-07-1992,"0,096834","968,34",-70.6335992,-33.44115604
Puente colonial en el Canal San Carlos Viejo,No aplica,01377_MH_13201,194,Monumento Histórico,29-04-2014,Puente colonial en el Canal San Carlos Viejo,No aplica,Sin Observaciones,Decreto,27-06-2014,"0,175528","1755,28",-70.55272231,-33.56225486
Casas de San Ignacio de Quilicura,No aplica,00259_MH_13125,8377,Monumento Histórico,02-10-1980,Casas de San Ignacio de Quilicura,No aplica,Sin Observaciones,Decreto Supremo,07-11-1980,"1,047,523","10475,23",-70.6944947,-33.34155657
Iglesia Parroquial Santa Filomena,No aplica,00648_MH_13127,694,Monumento Histórico,28-12-1995,Iglesia Parroquial Santa Filomena,No aplica,Sin Observaciones,Decreto Exento,16-01-1996,"0,391558","3915,58",-70.64342745,-33.42967689
Tres y cuatro Álamos,No aplica,01293_MH_13129,252,Monumento Histórico,27-06-2012,Tres y cuatro Álamos,No aplica,Sin Observaciones,Decreto,24-07-2012,"0,696897","6968,97",-70.62012107,-33.50619373
Iglesia de Loica,No aplica,01241_MH_13505,373,Monumento Histórico,10-09-2010,Iglesia de Loica,No aplica,Sin Observaciones,Decreto,13-10-2010,"0,462423","4624,23",-71.48146147,-33.96866055
Aduana el Manzano,No aplica,00913_MH_13203,948,Monumento Histórico,05-12-2004,Aduana el Manzano,No aplica,Sin Observaciones,Decreto Exento,23-12-1991,"0,209616","2096,16",-70.39035318,-33.58669241
Casa de Salud de Mujeres Carolina Deursther,No aplica,00908_MH_13203,672,Monumento Histórico,24-08-2004,Casa de Salud de Mujeres Carolina Deursther,No aplica,Sin Observaciones,Decreto Exento,28-09-2004,"1,048,407","10484,07",-70.34993242,-33.64380567
Asilo de Ancianos de la Congregación de las hermanitas de los pobres,No aplica,01271_MH_13101,151,Monumento Histórico,19-03-2012,Asilo de Ancianos de la Congregación de las hermanitas de los pobres,No aplica,Sin Observaciones,Decreto,09-04-2012,"2,205,653","22056,53",-70.63810475,-33.45957675
Bolsa de Comercio,No aplica,00289_MH_13101,3705,Monumento Histórico,30-06-1981,Bolsa de Comercio,No aplica,Sin Observaciones,Decreto Supremo,11-08-1981,"0,262125","2621,25",-70.65157464,-33.44274766
Consultorio N°1 Doctor Ramón Corbalán Melgarejo,No aplica,01379_MH_13101,291,Monumento Histórico,02-07-2014,Consultorio N°1 Doctor Ramón Corbalán Melgarejo,No aplica,Sin Observaciones,Decreto,04-08-2014,"0,510939","5109,39",-70.65276699,-33.45543126
Calzada de la calle Antonio Ricaurte,No aplica,01048_MH_13101,401,Monumento Histórico,18-01-2008,Calzada de la calle Antonio Ricaurte,No aplica,Sin Observaciones,Decreto Exento,0:00:00,"0,132",1320,-70.6384715,-33.45121202
Casa Central de la Universidad de Chile,No aplica,00140_MH_13101,11,Monumento Histórico,07-01-1974,Casa Central de la Universidad de Chile,No aplica,Sin Observaciones,Decreto Supremo,11-02-1974,"0,590538","5905,38",-70.65085849,-33.4445677
Club de Septiembre (Casa Edwards),No aplica,00127_MH_13101,2086,Monumento Histórico,13-12-1973,Club de Septiembre (Casa Edwards),No aplica,Sin Observaciones,Decreto Supremo,22-01-1974,"0,185316","1853,16",-70.6538269,-33.4372889
Consultorio Externo del Hospital San Juan de Dios,No aplica,00914_MH_13101,949,Monumento Histórico,05-12-2004,Consultorio Externo del Hospital San Juan de Dios,No aplica,Sin Observaciones,Decreto Exento,0:00:00,"12,622",12622,-70.68046517,-33.44209041
Edificio Comercial Edwards,No aplica,00091_MH_13101,1903,Monumento Histórico,11-10-1972,Edificio Comercial Edwards,No aplica,Sin Observaciones,Decreto Supremo,22-11-1972,"0,035422","354,22",-70.64951786,-33.43845446
Correo Central,No aplica,00190_MH_13101,1290,Monumento Histórico,30-12-1976,Correo Central,No aplica,Sin Observaciones,Decreto Supremo,18-02-1977,"0,172844","1728,44",-70.65109776,-33.43700179
Edificio del Cuerpo de Bomberos de Santiago,No aplica,00327_MH_13101,84,Monumento Histórico,19-01-1983,Edificio del Cuerpo de Bomberos de Santiago,No aplica,Sin Observaciones,Decreto Supremo,04-03-1983,"0,296835","2968,35",-70.65104765,-33.43646305
Ex Arsenales de Guerra,No aplica,00516_MH_13101,722,Monumento Histórico,25-10-1990,Ex Arsenales de Guerra,No aplica,Sin Observaciones,Decreto Supremo,05-12-1990,"17,004",17004,-70.65836882,-33.45701364
Edificio del Congreso Nacional,No aplica,00184_MH_13101,583,Monumento Histórico,28-06-1976,Edificio del Congreso Nacional,No aplica,Sin Observaciones,Decreto Supremo,15-07-1976,"1,253,177","12531,77",-70.65327181,-33.43813443
Hotel Bristol,No aplica,01023_MH_13101,603,Monumento Histórico,26-03-2007,Hotel Bristol,No aplica,Sin Observaciones,Decreto Exento,09-04-2007,"0,15381","1538,1",-70.65347398,-33.43298465
Pabellón Valentín Errázuriz y otros pabellones del Hospital San Borja Arriarán,No aplica,01221_MH_13101,521,Monumento Histórico,30-12-2009,Pabellón Valentín Errázuriz y otros pabellones del Hospital San Borja Arriarán,No aplica,Sin Observaciones,Decreto,18-05-2010,"1,098,049","10980,49",-70.64072506,-33.46146502
Palacio de La Moneda - Antigua Real casa de Moneda,No aplica,00027_MH_13101,5058,Monumento Histórico,06-07-1951,Palacio de La Moneda - Antigua Real casa de Moneda,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,"1,161,061","11610,61",-70.65387506,-33.44280938
Edificio Sede del Tribunal Calificador de Elecciones,No aplica,01408_MH_13101,157,Monumento Histórico,27-05-2015,Edificio Sede del Tribunal Calificador de Elecciones,No aplica,Sin Observaciones,Decreto,27-05-2015,"0,089844","898,44",-70.65510497,-33.4390429
Palacio de los Tribunales de Justicia,No aplica,00183_MH_13101,583,Monumento Histórico,28-06-1976,Palacio de los Tribunales de Justicia,No aplica,Sin Observaciones,Decreto Supremo,15-07-1976,"0,460548","4605,48",-70.65307121,-33.43915254
Palacio Elguín,No aplica,01361_MH_13101,190,Monumento Histórico,29-04-2014,Palacio Elguín,No aplica,Sin Observaciones,Decreto,31-05-2014,"0,199418","1994,18",-70.66515612,-33.44625166
"Ex Palacio viejo de los Tribunales, antiguo Palacio de la Aduana de Santiago",No aplica,00058_MH_13101,12392,Monumento Histórico,01-12-1969,"Ex Palacio viejo de los Tribunales, antiguo Palacio de la Aduana de Santiago",No aplica,Sin Observaciones,Decreto Supremo,0:00:00,"0,2429",2429,-70.65219531,-33.43890009
Sede Nacional del Colegio de Arquitectos de Chile A.G,No aplica,01244_MH_13101,410,Monumento Histórico,13-10-2010,Sede Nacional del Colegio de Arquitectos de Chile A.G,No aplica,Sin Observaciones,Decreto,29-10-2010,"0,096161","961,61",-70.63701273,-33.43746929
Edificio sede del Colegio de Enfermeras de Chile A. G.,No aplica,01026_MH_13101,909,Monumento Histórico,12-05-2007,Edificio sede del Colegio de Enfermeras de Chile A. G.,No aplica,Sin Observaciones,Decreto Exento,18-06-2007,"0,0161",161,-70.64570319,-33.43594914
Teatro Cariola,No aplica,01316_MH_13101,548,Monumento Histórico,17-12-2012,Teatro Cariola,No aplica,Sin Observaciones,Decreto,24-01-2013,"0,132899","1328,99",-70.65052438,-33.44820009
Teatro Parque Cousiño (ex Humoresque),No aplica,01359_MH_13101,135,Monumento Histórico,06-03-2014,Teatro Parque Cousiño (ex Humoresque),No aplica,Sin Observaciones,Decreto,09-04-2014,"0,055105","551,05",-70.65555933,-33.4620236
Palacio Falabella,No aplica,00689_MH_13123,737,Monumento Histórico,10-07-1998,Palacio Falabella,No aplica,Sin Observaciones,Decreto Exento,10-08-1998,"0,373529","3735,29",-70.60983855,-33.43223324
Mural El primer Gol del Pueblo Chileno de Roberto Matta,No aplica,01402_MH_13111,124,Monumento Histórico,09-04-2015,Mural El primer Gol del Pueblo Chileno de Roberto Matta,No aplica,Sin Observaciones,Decreto,09-05-2015,"0,032928","329,28",-70.63236469,-33.54368439
Casa de Av. Francia N° 1442,No aplica,00666_MH_13108,555,Monumento Histórico,03-10-1996,Casa de Av. Francia N° 1442,No aplica,Sin Observaciones,Decreto Exento,14-10-1996,"0,035964","359,64",-70.66001326,-33.41172126
Club de la Unión,No aplica,00288_MH_13101,3705,Monumento Histórico,30-06-1981,Club de la Unión,No aplica,Sin Observaciones,Decreto Supremo,11-08-1981,"0,27304","2730,4",-70.6514354,-33.44335507
Sitio donde ocurrió la Matanza de Lo Cañas,No aplica,01464_MH_13110,204,Monumento Histórico,20-06-2015,Sitio donde ocurrió la Matanza de Lo Cañas,No aplica,Sin Observaciones,Decreto,20-06-2015,"5,284,527","52845,27",-70.51717513,-33.53051013
Casa ubicada en Av. Vicuña Mackenna Nº 84,No aplica,00814_MH_13123,858,Monumento Histórico,29-10-2001,Casa ubicada en Av. Vicuña Mackenna Nº 84,No aplica,Sin Observaciones,Decreto Exento,10-11-2001,"0,028",280,-70.63385836,-33.44069823
Cementerio Católico,No aplica,01497_MH_13127,551,Monumento Histórico,20-01-2016,Cementerio Católico,No aplica,Sin Observaciones,Decreto,20-01-2016,"4,253,298","42532,98",-70.64227257,-33.41302611
Mural obra de María Martner y de Juan O'Gorman del Balneario Tupahue,No aplica,01492_MH_13123,536,Monumento Histórico,06-01-2016,Mural obra de María Martner y de Juan O'Gorman del Balneario Tupahue,No aplica,"Actualmente el CMN está evaluando el campo ""comuna"" ya que el decreto N° 636 del 07.12.2015 indica que se emplaza en la comuna de Santiago.",Decreto,06-01-2016,"0,015227","152,27",-70.62283651,-33.41583535
Casona de la Hacienda Alhué y predio que la circunda,No aplica,00926_MH_13502,418,Monumento Histórico,18-04-2005,Casona de la Hacienda Alhué y predio que la circunda,No aplica,Sin Observaciones,Decreto Exento,09-05-2005,"0,791851","7918,51",-71.2108012,-34.02280513
Anfiteatro del Instituto de Anatomía,No aplica,01498_MH_13108,549,Monumento Histórico,20-01-2016,Anfiteatro del Instituto de Anatomía,No aplica,Sin Observaciones,Decreto,20-01-2016,"0,024126","241,26",-70.65458235,-33.41796998
Antiguo edificio del Instituto de Higiene,No aplica,00382_MH_13108,646,Monumento Histórico,26-10-1984,Antiguo edificio del Instituto de Higiene,No aplica,Sin Observaciones,Decreto Supremo,13-12-1984,"0,288838","2888,38",-70.65347819,-33.43123662
Estación Mapocho (CCEM),No aplica,00188_MH_13101,1290,Monumento Histórico,30-12-1976,Estación Mapocho (CCEM),No aplica,Sin Observaciones,Decreto Supremo,18-02-1977,"0,863411","8634,1",-70.65450731,-33.43222467
Mercado Central,No aplica,00376_MH_13101,341,Monumento Histórico,15-06-1984,Mercado Central,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,"0,787656","7876,56",-70.65104245,-33.43378256
"Edificio ubicado en Gran Avenida José Miguel Carrera Nº 8925, ex casa de la cultura de La Cisterna",No aplica,00910_MH_13109,836,Monumento Histórico,06-10-2004,"Edificio ubicado en Gran Avenida José Miguel Carrera Nº 8925, ex casa de la cultura de La Cisterna",No aplica,Sin Observaciones,Decreto Exento,16-10-2004,"0,10258","1025,8",-70.66507665,-33.53895285
Inmueble conocido como “Nido 20”,No aplica,00968_MH_13109,1922,Monumento Histórico,29-12-2005,Inmueble conocido como “Nido 20”,No aplica,Sin Observaciones,Decreto Exento,09-01-2006,"0,0366",366,-70.66123858,-33.52380602
Casa presidencial de Tomás Moro,No aplica,01019_MH_13114,2130,Monumento Histórico,26-12-2006,Casa presidencial de Tomás Moro,No aplica,Sin Observaciones,Decreto Exento,19-01-2007,"0,8616",8616,-70.55175607,-33.41060398
Sitio histórico ubicado en Av. José Domingo Cañas Nº 1367,No aplica,00817_MH_13120,52,Monumento Histórico,21-01-2002,Sitio histórico ubicado en Av. José Domingo Cañas Nº 1367,No aplica,Sin Observaciones,Decreto Exento,04-04-2002,"0,10049","1004,9",-70.6172427,-33.4562822
Parque por La Paz Villa Grimaldi,No aplica,00898_MH_13122,264,Monumento Histórico,27-04-2004,Parque por La Paz Villa Grimaldi,No aplica,Sin Observaciones,Decreto Exento,13-05-2004,"13,591",13591,-70.542505,-33.46366408
Casa del ex Presidente de la República don Eduardo Frei Montalva,No aplica,00931_MH_13123,586,Monumento Histórico,13-05-2005,Casa del ex Presidente de la República don Eduardo Frei Montalva,No aplica,Sin Observaciones,Decreto Exento,25-05-2005,"0,05447","544,7",-70.62237426,-33.44390845
Funicular del cerro San Cristóbal,No aplica,00799_MH_MT,515,Monumento Histórico,16-12-2000,Funicular del cerro San Cristóbal,No aplica,"El Monumento se encuentra emplazado en las comunas de Providencia y Recoleta. Sin perjuicio de lo anterior, su Decreto sólo indica la comuna de Providencia.",Decreto Exento,0:00:00,"32,037",32037,-70.63578746,-33.42999138
Palacio Schacht,No aplica,00924_MH_13123,365,Monumento Histórico,08-04-2005,Palacio Schacht,No aplica,Sin Observaciones,Decreto Exento,28-04-2005,"0,605",6050,-70.61247408,-33.42516328
"Casa de Pablo Neruda, ubicada en calle Fernando Márquez de la Plata N°019",No aplica,00505_MH_13123,622,Monumento Histórico,31-07-1990,"Casa de Pablo Neruda, ubicada en calle Fernando Márquez de la Plata N°019",No aplica,Sin Observaciones,Decreto Supremo,31-08-1990,"0,1553",1553,-70.63415608,-33.43120075
Templo parroquial de los Santos Ángeles Custodios,No aplica,00497_MH_13123,13,Monumento Histórico,12-01-1990,Templo parroquial de los Santos Ángeles Custodios,No aplica,Sin Observaciones,Decreto Supremo,03-03-1990,"0,315438","3154,38",-70.63001972,-33.43647245
Edificio del Hospital del Salvador,No aplica,00391_MH_13123,245,Monumento Histórico,06-05-1985,Edificio del Hospital del Salvador,No aplica,Sin Observaciones,Decreto Supremo,02-08-1985,"0,815223","8152,23",-70.62458515,-33.43701594
"Sede Social y Espacio de Memoria de los trabajadores de la construcción, excavadores y alcantarilleros de la Región Metropolitana",No aplica,01535_MH_13101,250,Monumento Histórico,01-09-2016,"Sede Social y Espacio de Memoria de los trabajadores de la construcción, excavadores y alcantarilleros de la Región Metropolitana",No aplica,Sin Observaciones,Decreto,21-10-2016,"0,030386","303,86",-70.6478813,-33.45059748
